timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2018/11/16 16:07:40.914, [Not Supported], 23 %, 12 %
2018/11/16 16:07:41.915, [Not Supported], 23 %, 12 %
2018/11/16 16:07:42.917, [Not Supported], 21 %, 10 %
2018/11/16 16:07:43.918, [Not Supported], 22 %, 12 %
2018/11/16 16:07:44.919, [Not Supported], 22 %, 12 %
2018/11/16 16:07:45.920, [Not Supported], 22 %, 12 %
2018/11/16 16:07:46.921, [Not Supported], 22 %, 12 %
2018/11/16 16:07:47.922, [Not Supported], 31 %, 15 %
2018/11/16 16:07:48.923, [Not Supported], 40 %, 22 %
2018/11/16 16:07:49.924, [Not Supported], 23 %, 13 %
2018/11/16 16:07:50.925, [Not Supported], 49 %, 25 %
2018/11/16 16:07:51.926, [Not Supported], 22 %, 12 %
2018/11/16 16:07:52.927, [Not Supported], 22 %, 11 %
2018/11/16 16:07:53.928, [Not Supported], 23 %, 12 %
2018/11/16 16:07:54.929, [Not Supported], 22 %, 12 %
2018/11/16 16:07:55.930, [Not Supported], 22 %, 12 %
2018/11/16 16:07:56.932, [Not Supported], 30 %, 14 %
2018/11/16 16:07:57.933, [Not Supported], 20 %, 10 %
2018/11/16 16:07:58.934, [Not Supported], 22 %, 12 %
2018/11/16 16:07:59.935, [Not Supported], 31 %, 14 %
2018/11/16 16:08:00.936, [Not Supported], 22 %, 12 %
2018/11/16 16:08:01.937, [Not Supported], 23 %, 12 %
2018/11/16 16:08:02.938, [Not Supported], 27 %, 15 %
2018/11/16 16:08:03.939, [Not Supported], 24 %, 12 %
2018/11/16 16:08:04.940, [Not Supported], 20 %, 10 %
2018/11/16 16:08:05.941, [Not Supported], 32 %, 15 %
2018/11/16 16:08:06.942, [Not Supported], 23 %, 12 %
2018/11/16 16:08:07.943, [Not Supported], 22 %, 12 %
2018/11/16 16:08:08.944, [Not Supported], 37 %, 16 %
2018/11/16 16:08:09.945, [Not Supported], 20 %, 10 %
2018/11/16 16:08:10.946, [Not Supported], 22 %, 12 %
2018/11/16 16:08:11.947, [Not Supported], 22 %, 12 %
2018/11/16 16:08:12.948, [Not Supported], 22 %, 12 %
2018/11/16 16:08:13.949, [Not Supported], 22 %, 12 %
2018/11/16 16:08:14.950, [Not Supported], 20 %, 10 %
2018/11/16 16:08:15.951, [Not Supported], 22 %, 12 %
2018/11/16 16:08:16.953, [Not Supported], 26 %, 14 %
2018/11/16 16:08:17.953, [Not Supported], 25 %, 13 %
2018/11/16 16:08:18.954, [Not Supported], 23 %, 12 %
2018/11/16 16:08:19.955, [Not Supported], 25 %, 13 %
2018/11/16 16:08:20.956, [Not Supported], 22 %, 12 %
2018/11/16 16:08:21.957, [Not Supported], 22 %, 12 %
2018/11/16 16:08:22.958, [Not Supported], 22 %, 12 %
2018/11/16 16:08:23.959, [Not Supported], 24 %, 13 %
2018/11/16 16:08:24.960, [Not Supported], 23 %, 12 %
2018/11/16 16:08:25.961, [Not Supported], 25 %, 13 %
2018/11/16 16:08:26.962, [Not Supported], 22 %, 12 %
2018/11/16 16:08:27.963, [Not Supported], 22 %, 12 %
2018/11/16 16:08:28.964, [Not Supported], 20 %, 10 %
2018/11/16 16:08:29.965, [Not Supported], 23 %, 12 %
2018/11/16 16:08:30.966, [Not Supported], 21 %, 11 %
2018/11/16 16:08:31.967, [Not Supported], 23 %, 12 %
2018/11/16 16:08:32.968, [Not Supported], 19 %, 10 %
2018/11/16 16:08:33.969, [Not Supported], 23 %, 12 %
2018/11/16 16:08:34.970, [Not Supported], 23 %, 12 %
2018/11/16 16:08:35.971, [Not Supported], 24 %, 12 %
2018/11/16 16:08:36.972, [Not Supported], 21 %, 11 %
2018/11/16 16:08:37.973, [Not Supported], 20 %, 10 %
2018/11/16 16:08:38.974, [Not Supported], 23 %, 12 %
2018/11/16 16:08:39.975, [Not Supported], 22 %, 12 %
2018/11/16 16:08:40.976, [Not Supported], 25 %, 13 %
2018/11/16 16:08:41.977, [Not Supported], 24 %, 12 %
2018/11/16 16:08:42.978, [Not Supported], 22 %, 12 %
2018/11/16 16:08:43.979, [Not Supported], 22 %, 12 %
2018/11/16 16:08:44.980, [Not Supported], 23 %, 12 %
2018/11/16 16:08:45.981, [Not Supported], 19 %, 10 %
2018/11/16 16:08:46.982, [Not Supported], 21 %, 11 %
2018/11/16 16:08:47.983, [Not Supported], 26 %, 14 %
2018/11/16 16:08:48.984, [Not Supported], 23 %, 12 %
2018/11/16 16:08:49.985, [Not Supported], 32 %, 13 %
2018/11/16 16:08:50.986, [Not Supported], 20 %, 11 %
2018/11/16 16:08:51.987, [Not Supported], 23 %, 12 %
2018/11/16 16:08:52.987, [Not Supported], 29 %, 13 %
2018/11/16 16:08:53.988, [Not Supported], 17 %, 9 %
2018/11/16 16:08:54.989, [Not Supported], 20 %, 10 %
2018/11/16 16:08:55.991, [Not Supported], 23 %, 12 %
2018/11/16 16:08:56.992, [Not Supported], 20 %, 10 %
2018/11/16 16:08:57.993, [Not Supported], 23 %, 12 %
2018/11/16 16:08:58.994, [Not Supported], 34 %, 15 %
2018/11/16 16:08:59.995, [Not Supported], 22 %, 12 %
2018/11/16 16:09:00.996, [Not Supported], 22 %, 12 %
2018/11/16 16:09:01.997, [Not Supported], 32 %, 14 %
2018/11/16 16:09:02.998, [Not Supported], 22 %, 12 %
2018/11/16 16:09:03.998, [Not Supported], 29 %, 15 %
2018/11/16 16:09:04.999, [Not Supported], 29 %, 15 %
2018/11/16 16:09:06.000, [Not Supported], 20 %, 10 %
2018/11/16 16:09:07.001, [Not Supported], 22 %, 12 %
2018/11/16 16:09:08.002, [Not Supported], 25 %, 13 %
2018/11/16 16:09:09.003, [Not Supported], 22 %, 11 %
2018/11/16 16:09:10.004, [Not Supported], 23 %, 12 %
2018/11/16 16:09:11.005, [Not Supported], 22 %, 11 %
2018/11/16 16:09:12.006, [Not Supported], 25 %, 13 %
2018/11/16 16:09:13.007, [Not Supported], 23 %, 12 %
2018/11/16 16:09:14.008, [Not Supported], 24 %, 12 %
2018/11/16 16:09:15.009, [Not Supported], 40 %, 22 %
2018/11/16 16:09:16.010, [Not Supported], 24 %, 12 %
2018/11/16 16:09:17.011, [Not Supported], 19 %, 10 %
2018/11/16 16:09:18.012, [Not Supported], 22 %, 11 %
2018/11/16 16:09:19.013, [Not Supported], 22 %, 11 %
2018/11/16 16:09:20.014, [Not Supported], 22 %, 11 %
2018/11/16 16:09:21.015, [Not Supported], 24 %, 12 %
2018/11/16 16:09:22.016, [Not Supported], 22 %, 11 %
2018/11/16 16:09:23.017, [Not Supported], 20 %, 10 %
2018/11/16 16:09:24.018, [Not Supported], 22 %, 11 %
2018/11/16 16:09:25.019, [Not Supported], 22 %, 11 %
2018/11/16 16:09:26.020, [Not Supported], 21 %, 11 %
2018/11/16 16:09:27.021, [Not Supported], 22 %, 11 %
2018/11/16 16:09:28.022, [Not Supported], 21 %, 10 %
2018/11/16 16:09:29.023, [Not Supported], 22 %, 11 %
2018/11/16 16:09:30.024, [Not Supported], 27 %, 14 %
2018/11/16 16:09:31.025, [Not Supported], 32 %, 14 %
2018/11/16 16:09:32.026, [Not Supported], 25 %, 13 %
2018/11/16 16:09:33.027, [Not Supported], 25 %, 13 %
2018/11/16 16:09:34.028, [Not Supported], 31 %, 14 %
2018/11/16 16:09:35.029, [Not Supported], 25 %, 13 %
2018/11/16 16:09:36.030, [Not Supported], 22 %, 12 %
2018/11/16 16:09:37.031, [Not Supported], 33 %, 15 %
2018/11/16 16:09:38.032, [Not Supported], 22 %, 12 %
2018/11/16 16:09:39.033, [Not Supported], 25 %, 13 %
2018/11/16 16:09:40.034, [Not Supported], 29 %, 14 %
2018/11/16 16:09:41.035, [Not Supported], 21 %, 11 %
2018/11/16 16:09:42.036, [Not Supported], 20 %, 11 %
2018/11/16 16:09:43.037, [Not Supported], 31 %, 13 %
2018/11/16 16:09:44.038, [Not Supported], 22 %, 12 %
2018/11/16 16:09:45.039, [Not Supported], 25 %, 13 %
2018/11/16 16:09:46.040, [Not Supported], 31 %, 15 %
2018/11/16 16:09:47.041, [Not Supported], 20 %, 10 %
2018/11/16 16:09:48.042, [Not Supported], 20 %, 10 %
2018/11/16 16:09:49.043, [Not Supported], 22 %, 12 %
2018/11/16 16:09:50.044, [Not Supported], 23 %, 12 %
2018/11/16 16:09:51.044, [Not Supported], 27 %, 14 %
2018/11/16 16:09:52.045, [Not Supported], 24 %, 12 %
2018/11/16 16:09:53.046, [Not Supported], 24 %, 12 %
2018/11/16 16:09:54.047, [Not Supported], 30 %, 16 %
2018/11/16 16:09:55.048, [Not Supported], 28 %, 15 %
2018/11/16 16:09:56.049, [Not Supported], 35 %, 20 %
2018/11/16 16:09:57.050, [Not Supported], 22 %, 12 %
2018/11/16 16:09:58.051, [Not Supported], 25 %, 13 %
2018/11/16 16:09:59.052, [Not Supported], 20 %, 10 %
2018/11/16 16:10:00.053, [Not Supported], 23 %, 12 %
2018/11/16 16:10:01.054, [Not Supported], 23 %, 12 %
2018/11/16 16:10:02.055, [Not Supported], 22 %, 12 %
2018/11/16 16:10:03.056, [Not Supported], 24 %, 13 %
2018/11/16 16:10:04.057, [Not Supported], 22 %, 12 %
2018/11/16 16:10:05.058, [Not Supported], 23 %, 12 %
2018/11/16 16:10:06.059, [Not Supported], 22 %, 12 %
2018/11/16 16:10:07.060, [Not Supported], 23 %, 12 %
2018/11/16 16:10:08.061, [Not Supported], 23 %, 12 %
2018/11/16 16:10:09.062, [Not Supported], 18 %, 9 %
2018/11/16 16:10:10.063, [Not Supported], 21 %, 11 %
2018/11/16 16:10:11.064, [Not Supported], 20 %, 10 %
2018/11/16 16:10:12.065, [Not Supported], 20 %, 10 %
2018/11/16 16:10:13.066, [Not Supported], 22 %, 12 %
2018/11/16 16:10:14.067, [Not Supported], 20 %, 11 %
2018/11/16 16:10:15.068, [Not Supported], 28 %, 14 %
2018/11/16 16:10:16.068, [Not Supported], 25 %, 13 %
2018/11/16 16:10:17.069, [Not Supported], 22 %, 12 %
2018/11/16 16:10:18.070, [Not Supported], 38 %, 21 %
2018/11/16 16:10:19.071, [Not Supported], 29 %, 15 %
2018/11/16 16:10:20.071, [Not Supported], 32 %, 17 %
2018/11/16 16:10:21.072, [Not Supported], 22 %, 12 %
2018/11/16 16:10:22.073, [Not Supported], 33 %, 16 %
2018/11/16 16:10:23.074, [Not Supported], 24 %, 12 %
2018/11/16 16:10:24.075, [Not Supported], 95 %, 22 %
2018/11/16 16:10:25.075, [Not Supported], 10 %, 4 %
2018/11/16 16:10:26.076, [Not Supported], 11 %, 5 %
2018/11/16 16:10:27.077, [Not Supported], 20 %, 8 %
2018/11/16 16:10:28.077, [Not Supported], 9 %, 4 %
2018/11/16 16:10:29.078, [Not Supported], 12 %, 5 %
2018/11/16 16:10:30.078, [Not Supported], 21 %, 9 %
2018/11/16 16:10:31.079, [Not Supported], 6 %, 2 %
2018/11/16 16:10:32.079, [Not Supported], 5 %, 2 %
2018/11/16 16:10:33.080, [Not Supported], 20 %, 9 %
2018/11/16 16:10:34.080, [Not Supported], 14 %, 6 %
2018/11/16 16:10:35.081, [Not Supported], 20 %, 9 %
2018/11/16 16:10:36.081, [Not Supported], 16 %, 7 %
2018/11/16 16:10:37.082, [Not Supported], 11 %, 4 %
2018/11/16 16:10:38.082, [Not Supported], 10 %, 4 %
2018/11/16 16:10:39.083, [Not Supported], 13 %, 5 %
2018/11/16 16:10:40.084, [Not Supported], 11 %, 5 %
2018/11/16 16:10:41.084, [Not Supported], 21 %, 10 %
2018/11/16 16:10:42.085, [Not Supported], 11 %, 5 %
2018/11/16 16:10:43.085, [Not Supported], 12 %, 4 %
2018/11/16 16:10:44.086, [Not Supported], 12 %, 5 %
2018/11/16 16:10:45.086, [Not Supported], 10 %, 4 %
2018/11/16 16:10:46.087, [Not Supported], 21 %, 10 %
2018/11/16 16:10:47.087, [Not Supported], 12 %, 5 %
2018/11/16 16:10:48.088, [Not Supported], 10 %, 4 %
2018/11/16 16:10:49.088, [Not Supported], 9 %, 4 %
2018/11/16 16:10:50.089, [Not Supported], 18 %, 8 %
2018/11/16 16:10:51.089, [Not Supported], 12 %, 5 %
2018/11/16 16:10:52.090, [Not Supported], 14 %, 6 %
2018/11/16 16:10:53.090, [Not Supported], 17 %, 8 %
2018/11/16 16:10:54.091, [Not Supported], 10 %, 4 %
2018/11/16 16:10:55.091, [Not Supported], 9 %, 4 %
2018/11/16 16:10:56.092, [Not Supported], 18 %, 8 %
2018/11/16 16:10:57.092, [Not Supported], 13 %, 6 %
2018/11/16 16:10:58.093, [Not Supported], 15 %, 7 %
2018/11/16 16:10:59.093, [Not Supported], 17 %, 7 %
2018/11/16 16:11:00.093, [Not Supported], 9 %, 4 %
2018/11/16 16:11:01.094, [Not Supported], 10 %, 4 %
2018/11/16 16:11:02.094, [Not Supported], 17 %, 7 %
2018/11/16 16:11:03.095, [Not Supported], 14 %, 6 %
2018/11/16 16:11:04.095, [Not Supported], 14 %, 6 %
2018/11/16 16:11:05.095, [Not Supported], 14 %, 7 %
2018/11/16 16:11:06.096, [Not Supported], 22 %, 14 %
2018/11/16 16:11:07.097, [Not Supported], 23 %, 15 %
2018/11/16 16:11:08.097, [Not Supported], 28 %, 20 %
2018/11/16 16:11:09.098, [Not Supported], 50 %, 41 %
2018/11/16 16:11:10.099, [Not Supported], 53 %, 39 %
2018/11/16 16:11:11.099, [Not Supported], 59 %, 47 %
2018/11/16 16:11:12.100, [Not Supported], 44 %, 32 %
2018/11/16 16:11:13.101, [Not Supported], 39 %, 27 %
2018/11/16 16:11:14.101, [Not Supported], 49 %, 40 %
2018/11/16 16:11:15.102, [Not Supported], 55 %, 42 %
2018/11/16 16:11:16.103, [Not Supported], 49 %, 37 %
2018/11/16 16:11:17.103, [Not Supported], 52 %, 42 %
2018/11/16 16:11:18.104, [Not Supported], 38 %, 27 %
2018/11/16 16:11:19.105, [Not Supported], 42 %, 30 %
2018/11/16 16:11:20.105, [Not Supported], 58 %, 41 %
2018/11/16 16:11:21.106, [Not Supported], 54 %, 42 %
2018/11/16 16:11:22.107, [Not Supported], 50 %, 36 %
2018/11/16 16:11:23.107, [Not Supported], 46 %, 36 %
2018/11/16 16:11:24.108, [Not Supported], 11 %, 4 %
2018/11/16 16:11:25.108, [Not Supported], 11 %, 5 %
2018/11/16 16:11:26.109, [Not Supported], 17 %, 8 %
2018/11/16 16:11:27.109, [Not Supported], 14 %, 6 %
2018/11/16 16:11:28.109, [Not Supported], 15 %, 7 %
2018/11/16 16:11:29.110, [Not Supported], 13 %, 6 %
2018/11/16 16:11:30.110, [Not Supported], 10 %, 4 %
2018/11/16 16:11:31.111, [Not Supported], 16 %, 7 %
2018/11/16 16:11:32.111, [Not Supported], 18 %, 8 %
2018/11/16 16:11:33.111, [Not Supported], 12 %, 6 %
2018/11/16 16:11:34.112, [Not Supported], 15 %, 7 %
2018/11/16 16:11:35.112, [Not Supported], 15 %, 7 %
2018/11/16 16:11:36.113, [Not Supported], 10 %, 4 %
2018/11/16 16:11:37.113, [Not Supported], 10 %, 4 %
2018/11/16 16:11:38.113, [Not Supported], 17 %, 8 %
2018/11/16 16:11:39.114, [Not Supported], 17 %, 8 %
2018/11/16 16:11:40.114, [Not Supported], 20 %, 8 %
2018/11/16 16:11:41.115, [Not Supported], 11 %, 4 %
2018/11/16 16:11:42.115, [Not Supported], 10 %, 4 %
2018/11/16 16:11:43.115, [Not Supported], 11 %, 5 %
2018/11/16 16:11:44.116, [Not Supported], 11 %, 4 %
2018/11/16 16:11:45.116, [Not Supported], 10 %, 4 %
2018/11/16 16:11:46.117, [Not Supported], 11 %, 5 %
2018/11/16 16:11:47.117, [Not Supported], 11 %, 4 %
2018/11/16 16:11:48.117, [Not Supported], 9 %, 4 %
2018/11/16 16:11:49.118, [Not Supported], 11 %, 5 %
2018/11/16 16:11:50.118, [Not Supported], 16 %, 7 %
2018/11/16 16:11:51.119, [Not Supported], 11 %, 5 %
2018/11/16 16:11:52.119, [Not Supported], 10 %, 4 %
2018/11/16 16:11:53.119, [Not Supported], 15 %, 6 %
2018/11/16 16:11:54.120, [Not Supported], 13 %, 5 %
2018/11/16 16:11:55.120, [Not Supported], 16 %, 6 %
2018/11/16 16:11:56.121, [Not Supported], 23 %, 14 %
2018/11/16 16:11:57.121, [Not Supported], 45 %, 30 %
2018/11/16 16:11:58.122, [Not Supported], 46 %, 31 %
2018/11/16 16:11:59.123, [Not Supported], 26 %, 15 %
2018/11/16 16:12:00.123, [Not Supported], 23 %, 15 %
2018/11/16 16:12:01.124, [Not Supported], 45 %, 29 %
2018/11/16 16:12:02.125, [Not Supported], 15 %, 10 %
2018/11/16 16:12:03.126, [Not Supported], 29 %, 19 %
2018/11/16 16:12:04.126, [Not Supported], 41 %, 25 %
2018/11/16 16:12:05.127, [Not Supported], 27 %, 18 %
2018/11/16 16:12:06.127, [Not Supported], 24 %, 16 %
2018/11/16 16:12:07.128, [Not Supported], 50 %, 34 %
2018/11/16 16:12:08.128, [Not Supported], 51 %, 39 %
2018/11/16 16:12:09.129, [Not Supported], 23 %, 16 %
2018/11/16 16:12:10.130, [Not Supported], 19 %, 10 %
2018/11/16 16:12:11.131, [Not Supported], 0 %, 0 %
2018/11/16 16:12:12.131, [Not Supported], 24 %, 19 %
2018/11/16 16:12:13.132, [Not Supported], 14 %, 11 %
2018/11/16 16:12:14.132, [Not Supported], 33 %, 24 %
2018/11/16 16:12:15.133, [Not Supported], 0 %, 0 %
2018/11/16 16:12:16.134, [Not Supported], 5 %, 1 %
2018/11/16 16:12:17.135, [Not Supported], 0 %, 0 %
2018/11/16 16:12:18.135, [Not Supported], 0 %, 0 %
2018/11/16 16:12:19.136, [Not Supported], 5 %, 2 %
2018/11/16 16:12:20.137, [Not Supported], 0 %, 0 %
2018/11/16 16:12:21.138, [Not Supported], 0 %, 0 %
2018/11/16 16:12:22.139, [Not Supported], 2 %, 0 %
2018/11/16 16:12:23.140, [Not Supported], 38 %, 31 %
2018/11/16 16:12:24.140, [Not Supported], 0 %, 0 %
2018/11/16 16:12:25.140, [Not Supported], 39 %, 28 %
2018/11/16 16:12:26.141, [Not Supported], 26 %, 16 %
2018/11/16 16:12:27.142, [Not Supported], 27 %, 16 %
2018/11/16 16:12:28.143, [Not Supported], 20 %, 13 %
2018/11/16 16:12:29.143, [Not Supported], 24 %, 15 %
2018/11/16 16:12:30.144, [Not Supported], 26 %, 16 %
2018/11/16 16:12:31.145, [Not Supported], 23 %, 14 %
2018/11/16 16:12:32.146, [Not Supported], 20 %, 13 %
2018/11/16 16:12:33.146, [Not Supported], 21 %, 14 %
2018/11/16 16:12:34.147, [Not Supported], 20 %, 13 %
2018/11/16 16:12:35.148, [Not Supported], 20 %, 13 %
2018/11/16 16:12:36.149, [Not Supported], 19 %, 12 %
2018/11/16 16:12:37.150, [Not Supported], 20 %, 13 %
2018/11/16 16:12:38.150, [Not Supported], 20 %, 13 %
2018/11/16 16:12:39.151, [Not Supported], 20 %, 13 %
2018/11/16 16:12:40.151, [Not Supported], 20 %, 13 %
2018/11/16 16:12:41.152, [Not Supported], 19 %, 12 %
2018/11/16 16:12:42.152, [Not Supported], 25 %, 16 %
2018/11/16 16:12:43.153, [Not Supported], 22 %, 14 %
2018/11/16 16:12:44.154, [Not Supported], 20 %, 13 %
2018/11/16 16:12:45.155, [Not Supported], 22 %, 15 %
2018/11/16 16:12:46.155, [Not Supported], 20 %, 13 %
2018/11/16 16:12:47.156, [Not Supported], 22 %, 14 %
2018/11/16 16:12:48.156, [Not Supported], 24 %, 15 %
2018/11/16 16:12:49.157, [Not Supported], 40 %, 28 %
2018/11/16 16:12:50.158, [Not Supported], 37 %, 27 %
2018/11/16 16:12:51.158, [Not Supported], 31 %, 20 %
2018/11/16 16:12:52.159, [Not Supported], 13 %, 7 %
2018/11/16 16:12:53.159, [Not Supported], 3 %, 3 %
2018/11/16 16:12:54.160, [Not Supported], 6 %, 2 %
2018/11/16 16:12:55.161, [Not Supported], 17 %, 5 %
2018/11/16 16:12:56.161, [Not Supported], 0 %, 0 %
2018/11/16 16:12:57.162, [Not Supported], 5 %, 1 %
2018/11/16 16:12:58.162, [Not Supported], 0 %, 0 %
2018/11/16 16:12:59.162, [Not Supported], 6 %, 2 %
2018/11/16 16:13:00.163, [Not Supported], 6 %, 1 %
2018/11/16 16:13:01.163, [Not Supported], 0 %, 0 %
2018/11/16 16:13:02.164, [Not Supported], 0 %, 0 %
2018/11/16 16:13:03.164, [Not Supported], 4 %, 1 %
2018/11/16 16:13:04.164, [Not Supported], 0 %, 0 %
2018/11/16 16:13:05.165, [Not Supported], 0 %, 0 %
2018/11/16 16:13:06.165, [Not Supported], 2 %, 1 %
2018/11/16 16:13:07.166, [Not Supported], 0 %, 0 %
2018/11/16 16:13:08.166, [Not Supported], 0 %, 0 %
2018/11/16 16:13:09.166, [Not Supported], 3 %, 1 %
2018/11/16 16:13:10.167, [Not Supported], 8 %, 1 %
2018/11/16 16:13:11.167, [Not Supported], 8 %, 1 %
2018/11/16 16:13:12.168, [Not Supported], 5 %, 1 %
2018/11/16 16:13:13.168, [Not Supported], 28 %, 9 %
2018/11/16 16:13:14.168, [Not Supported], 14 %, 4 %
2018/11/16 16:13:15.169, [Not Supported], 21 %, 8 %
2018/11/16 16:13:16.169, [Not Supported], 15 %, 5 %
2018/11/16 16:13:17.170, [Not Supported], 15 %, 5 %
2018/11/16 16:13:18.170, [Not Supported], 14 %, 4 %
2018/11/16 16:13:19.170, [Not Supported], 14 %, 4 %
2018/11/16 16:13:20.171, [Not Supported], 14 %, 4 %
2018/11/16 16:13:21.171, [Not Supported], 13 %, 4 %
2018/11/16 16:13:22.172, [Not Supported], 13 %, 4 %
2018/11/16 16:13:23.172, [Not Supported], 14 %, 4 %
2018/11/16 16:13:24.173, [Not Supported], 14 %, 4 %
2018/11/16 16:13:25.173, [Not Supported], 14 %, 4 %
2018/11/16 16:13:26.173, [Not Supported], 14 %, 4 %
2018/11/16 16:13:27.174, [Not Supported], 14 %, 4 %
2018/11/16 16:13:28.174, [Not Supported], 14 %, 4 %
2018/11/16 16:13:29.175, [Not Supported], 15 %, 5 %
2018/11/16 16:13:30.175, [Not Supported], 13 %, 4 %
2018/11/16 16:13:31.175, [Not Supported], 16 %, 5 %
2018/11/16 16:13:32.176, [Not Supported], 14 %, 4 %
2018/11/16 16:13:33.176, [Not Supported], 14 %, 4 %
2018/11/16 16:13:34.177, [Not Supported], 13 %, 4 %
2018/11/16 16:13:35.177, [Not Supported], 16 %, 5 %
2018/11/16 16:13:36.177, [Not Supported], 16 %, 5 %
2018/11/16 16:13:37.178, [Not Supported], 13 %, 4 %
2018/11/16 16:13:38.178, [Not Supported], 15 %, 5 %
2018/11/16 16:13:39.179, [Not Supported], 13 %, 4 %
2018/11/16 16:13:40.179, [Not Supported], 13 %, 4 %
2018/11/16 16:13:41.180, [Not Supported], 22 %, 13 %
2018/11/16 16:13:42.180, [Not Supported], 21 %, 13 %
2018/11/16 16:13:43.181, [Not Supported], 22 %, 26 %
2018/11/16 16:13:44.182, [Not Supported], 45 %, 28 %
2018/11/16 16:13:45.182, [Not Supported], 40 %, 26 %
2018/11/16 16:13:46.183, [Not Supported], 35 %, 24 %
2018/11/16 16:13:47.184, [Not Supported], 48 %, 33 %
2018/11/16 16:13:48.185, [Not Supported], 38 %, 26 %
2018/11/16 16:13:49.185, [Not Supported], 40 %, 27 %
2018/11/16 16:13:50.186, [Not Supported], 43 %, 26 %
2018/11/16 16:13:51.187, [Not Supported], 42 %, 28 %
2018/11/16 16:13:52.188, [Not Supported], 38 %, 24 %
2018/11/16 16:13:53.188, [Not Supported], 55 %, 33 %
2018/11/16 16:13:54.189, [Not Supported], 39 %, 25 %
2018/11/16 16:13:55.190, [Not Supported], 42 %, 26 %
2018/11/16 16:13:56.190, [Not Supported], 51 %, 28 %
2018/11/16 16:13:57.191, [Not Supported], 43 %, 27 %
2018/11/16 16:13:58.191, [Not Supported], 36 %, 23 %
2018/11/16 16:13:59.192, [Not Supported], 44 %, 28 %
2018/11/16 16:14:00.193, [Not Supported], 44 %, 27 %
2018/11/16 16:14:01.194, [Not Supported], 46 %, 29 %
2018/11/16 16:14:02.194, [Not Supported], 51 %, 29 %
2018/11/16 16:14:03.195, [Not Supported], 40 %, 25 %
2018/11/16 16:14:04.196, [Not Supported], 44 %, 27 %
2018/11/16 16:14:05.197, [Not Supported], 45 %, 28 %
2018/11/16 16:14:06.197, [Not Supported], 36 %, 21 %
2018/11/16 16:14:07.198, [Not Supported], 42 %, 26 %
2018/11/16 16:14:08.198, [Not Supported], 39 %, 25 %
2018/11/16 16:14:09.199, [Not Supported], 42 %, 26 %
2018/11/16 16:14:10.200, [Not Supported], 44 %, 27 %
2018/11/16 16:14:11.201, [Not Supported], 39 %, 25 %
2018/11/16 16:14:12.202, [Not Supported], 47 %, 30 %
2018/11/16 16:14:13.202, [Not Supported], 54 %, 34 %
2018/11/16 16:14:14.203, [Not Supported], 45 %, 28 %
2018/11/16 16:14:15.203, [Not Supported], 45 %, 28 %
2018/11/16 16:14:16.204, [Not Supported], 43 %, 27 %
2018/11/16 16:14:17.205, [Not Supported], 40 %, 25 %
2018/11/16 16:14:18.205, [Not Supported], 50 %, 33 %
2018/11/16 16:14:19.206, [Not Supported], 41 %, 26 %
2018/11/16 16:14:20.206, [Not Supported], 37 %, 23 %
2018/11/16 16:14:21.207, [Not Supported], 46 %, 29 %
2018/11/16 16:14:22.207, [Not Supported], 42 %, 26 %
2018/11/16 16:14:23.208, [Not Supported], 44 %, 28 %
2018/11/16 16:14:24.209, [Not Supported], 42 %, 26 %
2018/11/16 16:14:25.209, [Not Supported], 56 %, 31 %
2018/11/16 16:14:26.210, [Not Supported], 41 %, 26 %
2018/11/16 16:14:27.211, [Not Supported], 42 %, 26 %
2018/11/16 16:14:28.211, [Not Supported], 54 %, 33 %
2018/11/16 16:14:29.212, [Not Supported], 39 %, 25 %
2018/11/16 16:14:30.213, [Not Supported], 37 %, 23 %
2018/11/16 16:14:31.213, [Not Supported], 47 %, 31 %
2018/11/16 16:14:32.214, [Not Supported], 36 %, 22 %
2018/11/16 16:14:33.215, [Not Supported], 41 %, 26 %
2018/11/16 16:14:34.216, [Not Supported], 53 %, 30 %
2018/11/16 16:14:35.217, [Not Supported], 51 %, 32 %
2018/11/16 16:14:36.217, [Not Supported], 42 %, 26 %
2018/11/16 16:14:37.218, [Not Supported], 53 %, 28 %
2018/11/16 16:14:38.219, [Not Supported], 45 %, 29 %
2018/11/16 16:14:39.219, [Not Supported], 41 %, 26 %
2018/11/16 16:14:40.219, [Not Supported], 44 %, 29 %
2018/11/16 16:14:41.220, [Not Supported], 39 %, 24 %
2018/11/16 16:14:42.221, [Not Supported], 46 %, 28 %
2018/11/16 16:14:43.221, [Not Supported], 48 %, 26 %
2018/11/16 16:14:44.222, [Not Supported], 39 %, 25 %
2018/11/16 16:14:45.223, [Not Supported], 45 %, 28 %
2018/11/16 16:14:46.223, [Not Supported], 54 %, 30 %
2018/11/16 16:14:47.224, [Not Supported], 42 %, 26 %
2018/11/16 16:14:48.225, [Not Supported], 45 %, 28 %
2018/11/16 16:14:49.225, [Not Supported], 44 %, 27 %
2018/11/16 16:14:50.226, [Not Supported], 40 %, 24 %
2018/11/16 16:14:51.226, [Not Supported], 41 %, 26 %
2018/11/16 16:14:52.227, [Not Supported], 37 %, 23 %
2018/11/16 16:14:53.227, [Not Supported], 44 %, 27 %
2018/11/16 16:14:54.228, [Not Supported], 38 %, 23 %
2018/11/16 16:14:55.228, [Not Supported], 44 %, 27 %
2018/11/16 16:14:56.229, [Not Supported], 41 %, 26 %
